campaign,campaign_sha256,evaluator,evaluator_sha256,created_at,backend,model,config_path,config_sha256_at_audit,config_sha256_at_run,config_hash_status,source_run_file,source_run_sha256,source_run_created_at,benchmark,task_id,method,prediction_stage,ground_truth_method,ground_truth_api_norms,predicted_final_apis,gt_count,pred_count,true_positive_count,precision,recall,f1,exact_set_match,api_bearing_task,included_in_api_quality,exclusion_reason,source_record_sha256
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.187394+00:00,Gemini,gemini-2.5-flash,configs/rq3/gemini_2_5_flash.yaml,3e0de931f7d8f13762e6ed8fff5fbd1935f8b89e562b27c7cde408f583755d0a,,not_recorded_in_campaign,results/rq3/runs/repoexec_inline14_gemini/rq3.json,c0501628ffc3b59f95c8e177d73a3c6f380601ef18d73f14d14692ad40f86a57,2026-07-04T08:55:25.810693+00:00,RepoExec,test-apps/python-string-utils/15,OpenCoder-NoUncFilter,method_final_api_set,static_ast_repo_alias_match,invalidinputerror,InvalidInputError.__init__;is_number;InvalidInputError,1,3,1,0.3333333333333333,1.0,0.5,0.0,True,True,,352cf18a75138544d88bea15d0f69f07b6a9140d73550fac8154d1eb06e57a6b
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.188449+00:00,Gemini,gemini-2.5-flash,configs/rq3/gemini_2_5_flash.yaml,3e0de931f7d8f13762e6ed8fff5fbd1935f8b89e562b27c7cde408f583755d0a,,not_recorded_in_campaign,results/rq3/runs/repoexec_inline14_gemini/rq3.json,c0501628ffc3b59f95c8e177d73a3c6f380601ef18d73f14d14692ad40f86a57,2026-07-04T08:55:25.810693+00:00,RepoExec,test-apps/python-string-utils/15,OpenCoder-NoAPIRefine,post_uncertainty_filter_pre_api_refinement,static_ast_repo_alias_match,invalidinputerror,InvalidInputError.__init__;is_number;InvalidInputError,1,3,1,0.3333333333333333,1.0,0.5,0.0,True,True,,2f74999afd8ef6b63add2264de337765eaf886d426f388ceb16777d86d128f6d
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.190021+00:00,Gemini,gemini-2.5-flash,configs/rq3/gemini_2_5_flash.yaml,3e0de931f7d8f13762e6ed8fff5fbd1935f8b89e562b27c7cde408f583755d0a,,not_recorded_in_campaign,results/rq3/runs/repoexec_inline14_gemini/rq3.json,c0501628ffc3b59f95c8e177d73a3c6f380601ef18d73f14d14692ad40f86a57,2026-07-04T08:55:25.810693+00:00,RepoExec,test-apps/python-string-utils/15,OpenCoder,post_target_aware_refinement,static_ast_repo_alias_match,invalidinputerror,InvalidInputError,1,1,1,1.0,1.0,1.0,1.0,True,True,,94f5892f4c65ac0ffa41b0cb74dbf72ce001712927e37d982850b96190d3b29c
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.190032+00:00,Gemini,gemini-2.5-flash,configs/rq3/gemini_2_5_flash.yaml,3e0de931f7d8f13762e6ed8fff5fbd1935f8b89e562b27c7cde408f583755d0a,,not_recorded_in_campaign,results/rq3/runs/repoexec_inline14_gemini/rq3.json,c0501628ffc3b59f95c8e177d73a3c6f380601ef18d73f14d14692ad40f86a57,2026-07-04T08:55:25.810693+00:00,RepoExec,test-apps/python-string-utils/15,ContextOnly,method_final_api_set,static_ast_repo_alias_match,invalidinputerror,,1,0,0,0.0,0.0,0.0,0.0,True,True,,489a0bca93f2edb5e9ee62e26cea1f8d799b0c83fef39c2913af78ec14d91352
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.190047+00:00,Gemini,gemini-2.5-flash,configs/rq3/gemini_2_5_flash.yaml,3e0de931f7d8f13762e6ed8fff5fbd1935f8b89e562b27c7cde408f583755d0a,,not_recorded_in_campaign,results/rq3/runs/repoexec_inline14_gemini/rq3.json,c0501628ffc3b59f95c8e177d73a3c6f380601ef18d73f14d14692ad40f86a57,2026-07-04T08:55:25.810693+00:00,RepoExec,test-apps/python-string-utils/15,API-informed reference,method_final_api_set,static_ast_repo_alias_match,invalidinputerror,InvalidInputError,1,1,1,1.0,1.0,1.0,1.0,True,True,,62114307844e5974d1cae540185e75747f89c135c4ab0c6752d1e820aae17a60
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.194459+00:00,Gemini,gemini-2.5-flash,configs/rq3/gemini_2_5_flash.yaml,3e0de931f7d8f13762e6ed8fff5fbd1935f8b89e562b27c7cde408f583755d0a,,not_recorded_in_campaign,results/rq3/runs/repoexec_inline14_gemini/rq3.json,c0501628ffc3b59f95c8e177d73a3c6f380601ef18d73f14d14692ad40f86a57,2026-07-04T08:55:25.810693+00:00,RepoExec,test-apps/python-string-utils/16,Baseline RAG,method_final_api_set,static_ast_repo_alias_match,is_number,is_integer;is_number,1,2,1,0.5,1.0,0.6666666666666666,0.0,True,True,,206d1fb8e8a927b87eb74740f1adc209c4bfe07daf95625ae179a88123014381
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.198737+00:00,Gemini,gemini-2.5-flash,configs/rq3/gemini_2_5_flash.yaml,3e0de931f7d8f13762e6ed8fff5fbd1935f8b89e562b27c7cde408f583755d0a,,not_recorded_in_campaign,results/rq3/runs/repoexec_inline14_gemini/rq3.json,c0501628ffc3b59f95c8e177d73a3c6f380601ef18d73f14d14692ad40f86a57,2026-07-04T08:55:25.810693+00:00,RepoExec,test-apps/python-string-utils/16,OpenCoder-NoUncFilter,method_final_api_set,static_ast_repo_alias_match,is_number,is_integer;is_number,1,2,1,0.5,1.0,0.6666666666666666,0.0,True,True,,dacf17ade61e0037c5beda191da615d158b4a55b9767cc9c758dc84fa3c9983b
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.204148+00:00,Gemini,gemini-2.5-flash,configs/rq3/gemini_2_5_flash.yaml,3e0de931f7d8f13762e6ed8fff5fbd1935f8b89e562b27c7cde408f583755d0a,,not_recorded_in_campaign,results/rq3/runs/repoexec_inline14_gemini/rq3.json,c0501628ffc3b59f95c8e177d73a3c6f380601ef18d73f14d14692ad40f86a57,2026-07-04T08:55:25.810693+00:00,RepoExec,test-apps/python-string-utils/16,OpenCoder-NoAPIRefine,post_uncertainty_filter_pre_api_refinement,static_ast_repo_alias_match,is_number,is_integer;is_number,1,2,1,0.5,1.0,0.6666666666666666,0.0,True,True,,72349354e866a6e563eeefbb861aabb54f66add99b500740e72bbc2d3283c764
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.210541+00:00,Gemini,gemini-2.5-flash,configs/rq3/gemini_2_5_flash.yaml,3e0de931f7d8f13762e6ed8fff5fbd1935f8b89e562b27c7cde408f583755d0a,,not_recorded_in_campaign,results/rq3/runs/repoexec_inline14_gemini/rq3.json,c0501628ffc3b59f95c8e177d73a3c6f380601ef18d73f14d14692ad40f86a57,2026-07-04T08:55:25.810693+00:00,RepoExec,test-apps/python-string-utils/16,OpenCoder,post_target_aware_refinement,static_ast_repo_alias_match,is_number,is_number,1,1,1,1.0,1.0,1.0,1.0,True,True,,853fb9eb22260d513e102d05c77b0666fe337eafe8664ec86b6f8149a7037699
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.210585+00:00,Gemini,gemini-2.5-flash,configs/rq3/gemini_2_5_flash.yaml,3e0de931f7d8f13762e6ed8fff5fbd1935f8b89e562b27c7cde408f583755d0a,,not_recorded_in_campaign,results/rq3/runs/repoexec_inline14_gemini/rq3.json,c0501628ffc3b59f95c8e177d73a3c6f380601ef18d73f14d14692ad40f86a57,2026-07-04T08:55:25.810693+00:00,RepoExec,test-apps/python-string-utils/16,ContextOnly,method_final_api_set,static_ast_repo_alias_match,is_number,,1,0,0,0.0,0.0,0.0,0.0,True,True,,81c034d9f2a7cc7676477aabda7745f9eba54d483132f658cc87605c11de2f2b
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.210615+00:00,Gemini,gemini-2.5-flash,configs/rq3/gemini_2_5_flash.yaml,3e0de931f7d8f13762e6ed8fff5fbd1935f8b89e562b27c7cde408f583755d0a,,not_recorded_in_campaign,results/rq3/runs/repoexec_inline14_gemini/rq3.json,c0501628ffc3b59f95c8e177d73a3c6f380601ef18d73f14d14692ad40f86a57,2026-07-04T08:55:25.810693+00:00,RepoExec,test-apps/python-string-utils/16,API-informed reference,method_final_api_set,static_ast_repo_alias_match,is_number,is_number,1,1,1,1.0,1.0,1.0,1.0,True,True,,e711019f005cda2b4d2d8e4cc0a0474eb5252842910e4eb8558e6da17d2df9c9
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.217245+00:00,Gemini,gemini-2.5-flash,configs/rq3/gemini_2_5_flash.yaml,3e0de931f7d8f13762e6ed8fff5fbd1935f8b89e562b27c7cde408f583755d0a,,not_recorded_in_campaign,results/rq3/runs/repoexec_inline14_gemini/rq3.json,c0501628ffc3b59f95c8e177d73a3c6f380601ef18d73f14d14692ad40f86a57,2026-07-04T08:55:25.810693+00:00,RepoExec,test-apps/python-string-utils/17,Baseline RAG,method_final_api_set,static_ast_repo_alias_match,is_number,is_decimal;is_number,1,2,1,0.5,1.0,0.6666666666666666,0.0,True,True,,6b8846d69174ce3ffc8bc2a39eb0655a3142fe190b4fe9edc820a5302321c726
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.218908+00:00,Gemini,gemini-2.5-flash,configs/rq3/gemini_2_5_flash.yaml,3e0de931f7d8f13762e6ed8fff5fbd1935f8b89e562b27c7cde408f583755d0a,,not_recorded_in_campaign,results/rq3/runs/repoexec_inline14_gemini/rq3.json,c0501628ffc3b59f95c8e177d73a3c6f380601ef18d73f14d14692ad40f86a57,2026-07-04T08:55:25.810693+00:00,RepoExec,test-apps/python-string-utils/17,OpenCoder-NoUncFilter,method_final_api_set,static_ast_repo_alias_match,is_number,is_decimal;is_number,1,2,1,0.5,1.0,0.6666666666666666,0.0,True,True,,6eba5b634968ac17d85c62b0ee2a1d3afa41a2df3afa1b6374098a4465a16011
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.220514+00:00,Gemini,gemini-2.5-flash,configs/rq3/gemini_2_5_flash.yaml,3e0de931f7d8f13762e6ed8fff5fbd1935f8b89e562b27c7cde408f583755d0a,,not_recorded_in_campaign,results/rq3/runs/repoexec_inline14_gemini/rq3.json,c0501628ffc3b59f95c8e177d73a3c6f380601ef18d73f14d14692ad40f86a57,2026-07-04T08:55:25.810693+00:00,RepoExec,test-apps/python-string-utils/17,OpenCoder-NoAPIRefine,post_uncertainty_filter_pre_api_refinement,static_ast_repo_alias_match,is_number,is_decimal,1,1,0,0.0,0.0,0.0,0.0,True,True,,9dcbb0b56ae7cfc6d9324e9d072e023b1e9e0b0ba9a428cc81c99609128166a5
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.222717+00:00,Gemini,gemini-2.5-flash,configs/rq3/gemini_2_5_flash.yaml,3e0de931f7d8f13762e6ed8fff5fbd1935f8b89e562b27c7cde408f583755d0a,,not_recorded_in_campaign,results/rq3/runs/repoexec_inline14_gemini/rq3.json,c0501628ffc3b59f95c8e177d73a3c6f380601ef18d73f14d14692ad40f86a57,2026-07-04T08:55:25.810693+00:00,RepoExec,test-apps/python-string-utils/17,OpenCoder,post_target_aware_refinement,static_ast_repo_alias_match,is_number,,1,0,0,0.0,0.0,0.0,0.0,True,True,,60893156c5db7db80d58758f74552a23f1e9182c88e97305a6e5f6d1963ec7f0
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.222757+00:00,Gemini,gemini-2.5-flash,configs/rq3/gemini_2_5_flash.yaml,3e0de931f7d8f13762e6ed8fff5fbd1935f8b89e562b27c7cde408f583755d0a,,not_recorded_in_campaign,results/rq3/runs/repoexec_inline14_gemini/rq3.json,c0501628ffc3b59f95c8e177d73a3c6f380601ef18d73f14d14692ad40f86a57,2026-07-04T08:55:25.810693+00:00,RepoExec,test-apps/python-string-utils/17,ContextOnly,method_final_api_set,static_ast_repo_alias_match,is_number,,1,0,0,0.0,0.0,0.0,0.0,True,True,,20093fe2223669fa085ebb583be659a9a723dfa727a8ee09e8d3bc81e0b42897
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.222770+00:00,Gemini,gemini-2.5-flash,configs/rq3/gemini_2_5_flash.yaml,3e0de931f7d8f13762e6ed8fff5fbd1935f8b89e562b27c7cde408f583755d0a,,not_recorded_in_campaign,results/rq3/runs/repoexec_inline14_gemini/rq3.json,c0501628ffc3b59f95c8e177d73a3c6f380601ef18d73f14d14692ad40f86a57,2026-07-04T08:55:25.810693+00:00,RepoExec,test-apps/python-string-utils/17,API-informed reference,method_final_api_set,static_ast_repo_alias_match,is_number,is_number,1,1,1,1.0,1.0,1.0,1.0,True,True,,d21be5e99748263c9256d3baad3c747791e3c8b8105a249aa66727c9626ba9a8
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.761270+00:00,GPT,gpt-4o-mini,configs/rq3/gpt4o_mini.yaml,61dc096dfc5777d6e4d94a7e580983aa6542bb31a35d3660eefc070376f9a0a1,,not_recorded_in_campaign,results/rq3/runs/execrepobench_testbacked10_gpt/rq3.json,0505a28a3632dbd5690dd9978d8d09bc3d450fef5d7902f301faa4e456c1c38e,2026-07-07T06:45:07.424977+00:00,ExecRepoBench,Chronyk/1,Baseline RAG,method_final_api_set,static_ast_repo_alias_match,,Chronyk.relativestring;Chronyk;Chronyk.timestring;Chronyk.datetime;guesstype;Chronyk.date;Chronyk.timestamp;currentutc,0,8,0,0.0,0.0,0.0,0.0,False,False,no_resolvable_repository_api_in_selected_benchmark,d0900985e0456645789ed155329acb8a63d738570c355168145beae1e1b33a40
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.763636+00:00,GPT,gpt-4o-mini,configs/rq3/gpt4o_mini.yaml,61dc096dfc5777d6e4d94a7e580983aa6542bb31a35d3660eefc070376f9a0a1,,not_recorded_in_campaign,results/rq3/runs/execrepobench_testbacked10_gpt/rq3.json,0505a28a3632dbd5690dd9978d8d09bc3d450fef5d7902f301faa4e456c1c38e,2026-07-07T06:45:07.424977+00:00,ExecRepoBench,Chronyk/1,OpenCoder-NoUncFilter,method_final_api_set,static_ast_repo_alias_match,,Chronyk;DateRangeError;LOCALTZ;Chronyk.datetime;Chronyk.relativestring;Chronyk.date;ChronykDelta;currentutc;_isdst;ChronykDelta.timestring;guesstype,0,11,0,0.0,0.0,0.0,0.0,False,False,no_resolvable_repository_api_in_selected_benchmark,f27214b6649b1ddef797370b45cfa89341b0bb1737070500f703001e486f47fa
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.764744+00:00,GPT,gpt-4o-mini,configs/rq3/gpt4o_mini.yaml,61dc096dfc5777d6e4d94a7e580983aa6542bb31a35d3660eefc070376f9a0a1,,not_recorded_in_campaign,results/rq3/runs/execrepobench_testbacked10_gpt/rq3.json,0505a28a3632dbd5690dd9978d8d09bc3d450fef5d7902f301faa4e456c1c38e,2026-07-07T06:45:07.424977+00:00,ExecRepoBench,Chronyk/1,OpenCoder-NoAPIRefine,post_uncertainty_filter_pre_api_refinement,static_ast_repo_alias_match,,Chronyk;DateRangeError;LOCALTZ;Chronyk.datetime;Chronyk.relativestring;currentutc;ChronykDelta;_isdst;guesstype,0,9,0,0.0,0.0,0.0,0.0,False,False,no_resolvable_repository_api_in_selected_benchmark,463af9710f7238fdff724304ae45599344654e6ba591da636b8e186f9eda8f50
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.766917+00:00,GPT,gpt-4o-mini,configs/rq3/gpt4o_mini.yaml,61dc096dfc5777d6e4d94a7e580983aa6542bb31a35d3660eefc070376f9a0a1,,not_recorded_in_campaign,results/rq3/runs/execrepobench_testbacked10_gpt/rq3.json,0505a28a3632dbd5690dd9978d8d09bc3d450fef5d7902f301faa4e456c1c38e,2026-07-07T06:45:07.424977+00:00,ExecRepoBench,Chronyk/1,OpenCoder,post_target_aware_refinement,static_ast_repo_alias_match,,Chronyk;DateRangeError;LOCALTZ;Chronyk.datetime;Chronyk.relativestring;currentutc;ChronykDelta;guesstype,0,8,0,0.0,0.0,0.0,0.0,False,False,no_resolvable_repository_api_in_selected_benchmark,e67eed87f82fd1dd4d6f948c39f2dd4944ecc99b711fbf8d315ee0aa9aea5741
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.766974+00:00,GPT,gpt-4o-mini,configs/rq3/gpt4o_mini.yaml,61dc096dfc5777d6e4d94a7e580983aa6542bb31a35d3660eefc070376f9a0a1,,not_recorded_in_campaign,results/rq3/runs/execrepobench_testbacked10_gpt/rq3.json,0505a28a3632dbd5690dd9978d8d09bc3d450fef5d7902f301faa4e456c1c38e,2026-07-07T06:45:07.424977+00:00,ExecRepoBench,Chronyk/1,ContextOnly,method_final_api_set,static_ast_repo_alias_match,,,0,0,0,1.0,1.0,1.0,1.0,False,False,no_resolvable_repository_api_in_selected_benchmark,c523943c1b57be2262fce5edcda0ec4a333cbb9da8aa2f5a5adc5330659e4be4
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:46.767023+00:00,GPT,gpt-4o-mini,configs/rq3/gpt4o_mini.yaml,61dc096dfc5777d6e4d94a7e580983aa6542bb31a35d3660eefc070376f9a0a1,,not_recorded_in_campaign,results/rq3/runs/execrepobench_testbacked10_gpt/rq3.json,0505a28a3632dbd5690dd9978d8d09bc3d450fef5d7902f301faa4e456c1c38e,2026-07-07T06:45:07.424977+00:00,ExecRepoBench,Chronyk/1,API-informed reference,method_final_api_set,static_ast_repo_alias_match,,,0,0,0,1.0,1.0,1.0,1.0,False,False,no_resolvable_repository_api_in_selected_benchmark,2c4801a18e8c10976df75ff7a77f94b134322d8948500cce5765a77f87d4fba6
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:47.250171+00:00,GPT,gpt-4o-mini,configs/rq3/gpt4o_mini.yaml,61dc096dfc5777d6e4d94a7e580983aa6542bb31a35d3660eefc070376f9a0a1,,not_recorded_in_campaign,results/rq3/runs/execrepobench_testbacked10_gpt/rq3.json,0505a28a3632dbd5690dd9978d8d09bc3d450fef5d7902f301faa4e456c1c38e,2026-07-07T06:45:07.424977+00:00,ExecRepoBench,Chronyk/2,Baseline RAG,method_final_api_set,static_ast_repo_alias_match,,Chronyk.relativestring;Chronyk;Chronyk.timestring;Chronyk.datetime;guesstype;Chronyk.date;Chronyk.timestamp;currentutc,0,8,0,0.0,0.0,0.0,0.0,False,False,no_resolvable_repository_api_in_selected_benchmark,8765b10255166c219234d762a3a7ff10b172a462d5147e4881b896dc9c44a316
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:47.251863+00:00,GPT,gpt-4o-mini,configs/rq3/gpt4o_mini.yaml,61dc096dfc5777d6e4d94a7e580983aa6542bb31a35d3660eefc070376f9a0a1,,not_recorded_in_campaign,results/rq3/runs/execrepobench_testbacked10_gpt/rq3.json,0505a28a3632dbd5690dd9978d8d09bc3d450fef5d7902f301faa4e456c1c38e,2026-07-07T06:45:07.424977+00:00,ExecRepoBench,Chronyk/2,OpenCoder-NoUncFilter,method_final_api_set,static_ast_repo_alias_match,,LOCALTZ;ChronykDelta;Chronyk;Chronyk.relativestring;currentutc;Chronyk.datetime;DateRangeError;Chronyk.date;Chronyk.ctime;guesstype;_isdst;_round;Chronyk.__int__,0,13,0,0.0,0.0,0.0,0.0,False,False,no_resolvable_repository_api_in_selected_benchmark,fe4a8a7a777fa3fe65f85f730b41f1a9eb5e2fbe6a8b04357355147b97412439
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:47.253503+00:00,GPT,gpt-4o-mini,configs/rq3/gpt4o_mini.yaml,61dc096dfc5777d6e4d94a7e580983aa6542bb31a35d3660eefc070376f9a0a1,,not_recorded_in_campaign,results/rq3/runs/execrepobench_testbacked10_gpt/rq3.json,0505a28a3632dbd5690dd9978d8d09bc3d450fef5d7902f301faa4e456c1c38e,2026-07-07T06:45:07.424977+00:00,ExecRepoBench,Chronyk/2,OpenCoder-NoAPIRefine,post_uncertainty_filter_pre_api_refinement,static_ast_repo_alias_match,,LOCALTZ;ChronykDelta;Chronyk;Chronyk.relativestring;currentutc;Chronyk.datetime;DateRangeError;_isdst;guesstype;_round,0,10,0,0.0,0.0,0.0,0.0,False,False,no_resolvable_repository_api_in_selected_benchmark,337e79b624426dccbaa7aef66ba63e5a1673eb6c7ba8497a407006415f510a33
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:47.256214+00:00,GPT,gpt-4o-mini,configs/rq3/gpt4o_mini.yaml,61dc096dfc5777d6e4d94a7e580983aa6542bb31a35d3660eefc070376f9a0a1,,not_recorded_in_campaign,results/rq3/runs/execrepobench_testbacked10_gpt/rq3.json,0505a28a3632dbd5690dd9978d8d09bc3d450fef5d7902f301faa4e456c1c38e,2026-07-07T06:45:07.424977+00:00,ExecRepoBench,Chronyk/2,OpenCoder,post_target_aware_refinement,static_ast_repo_alias_match,,LOCALTZ;ChronykDelta;Chronyk;Chronyk.relativestring;currentutc;Chronyk.datetime;DateRangeError;guesstype;_round,0,9,0,0.0,0.0,0.0,0.0,False,False,no_resolvable_repository_api_in_selected_benchmark,368d0784eae9dae546956adb4c8b595c9b2d3e8aff850e023d2cc2449df0b825
authoritative_corrected_rq4,9130a107227510ff7cc6d089012a27cd113f5284b1ee194c7af73d07a2c906d5,experiments/run_rq4.py,60ac2f82bd94fbe0a6e7f1bb836011011e219ead0aa615f1a3d2205a0b78e332,2026-07-14T15:54:47.256309+00:00,GPT,gpt-4o-mini,configs/rq3/gpt4o_mini.yaml,61dc096dfc5777d6e4d94a7e580983aa6542bb31a35d3660eefc070376f9a0a1,,not_recorded_in_campaign,results/rq3/runs/execrepobench_testbacked10_gpt/rq3.json,0505a28a3632dbd5690dd9978d8d09bc3d450fef5d7902f301faa4e456c1c38e,2026-07-07T06:45:07.424977+00:00,ExecRepoBench,Chronyk/2,ContextOnly,method_final_api_set,static_ast_repo_alias_match,,,0,0,0,1.0,1.0,1.0,1.0,False,False,no_resolvable_repository_api_in_selected_benchmark,7e80a13a37e656afb07ec53c751874ddb01b21a0b52ecd90779c122ef5d164e7
